title,category,content
Brazil pelajari 58 kasus infeksi berulang COVID-19,Dunia, Brasilia Kementerian Kesehatan Brazil sedang mempelajari dugaan kasus infeksi berulang COVID setelah mengonfirmasi kasus pertama terkait seseorang yang kembali terinfeksi virus corona menurut juru bicara kementerian Jumat Kasus pertama merupakan seorang perempuan petugas medis berusia tahun di Kota Natal yang terbukti positif COVID pada Juni dan hari kemudian pada Oktober kembali positif demikian dikatakan kementerian pada Kamis Kejadian infeksi berulang itu dibenarkan oleh pusat riset biomedis FioCruz di Rio de Janeiro kata kementerian melalui pernyataan Sejauh ini dugaan kasus infeksi berulang telah dilaporkan dan kini sedang dipelajari kata jubir Ia mengatakan kasus orang yang terbukti positif dan infeksi berulang harus dikonfirmasi sebagai infeksi terpisah dan bukan kemunculan kembali dari infeksi yang sama lanjutnya Paola Resende ilmuwan FioCruz yang melakukan pengurutan genetik pada kasus infeksi di Natal mengatakan perempuan tersebut tampaknya tidak menghasilkan antibodi yang cukup untuk menghindari infeksi terulang lebih dari hari kemudian Resende mengatakan kepada Reuters bahwa perempuan itu terinfeksi oleh jenis virus corona yang berbeda untuk kedua kalinya Patogen sampel yang dikumpulkan pada Juni berjenis B dan sampel pada Oktober berasal dari B Keduanya telah terdeteksi di Brazil katanya Sumber Reuters Menyusul Brazil Presiden Bolivia pun positif COVID Penerjemah Asri Mayang SariEditor Tia Mutiasari 
Lima tersangka lain kasus kerumunan juga ditunggu polisi,Metro, Kalau tidak datang hari ini ya ada upaya yang akan kita lakukanJakarta Direskrimum Polda Metro Jaya Kombes Pol Tubagus Ade Hidayat mengatakan pihaknya menunggu kedatangan lima orang tersangka lainnya atas kasus pelanggan protokol kesehatan pembuat kerumunan di Petamburan Sabtu Kalau memang datang hari ini hari ini kita periksa Kalau tidak datang hari ini ya ada upaya yang akan kita lakukan karena itu terkait dengan satu peristiwa ujar Tubagus di Mapolda Metro Jaya Sabtu Hal itu disampaikan menanggapi datangnya Habib Rizieq Shihab HRS ke Polda Metro Jaya untuk menjalani pemeriksaan setelah ditetapkan sebagai tersangka Lima orang yang dimaksud oleh Tubagus yaitu Haris Ubaidillah selaku ketua panitia Ali bin Alwi Alatas sekretaris panitia Maman Suryadi Panglima FPI dan penanggung jawab keamanan Sobri Lubis penanggung jawab acara serta Idrus kepala seksi acara HRS pun sudah tiba di Polda Metro Jaya pada pukul WIB didampingi oleh tim kuasa hukumnya Tubagus mengharapkan pemeriksaan HRS sebagai tersangka dapat berjalan dengan baik dan lancar HRS sebelumnya mengumumkan dirinya merencanakan untuk datang ke Polda Metro Jaya menjalani pemeriksaan Ia tetapkan sebagai tersangka oleh Polda Metro Jaya karena menyebabkan kerumunan di tengah pandemi COVID dengan jeratan Pasal KUHP dan Pasal KUHP Sementara itu ada lima orang lainnya yang ditetapkan sebagai tersangka dan dijerat Pasal Undang Undang Nomor Tahun tentang Kekarantinaan Kesehatan Pewarta Livia Kristianti dan Fianda Sjofan RasaatEditor Edy Sujatmiko 
Eropa benarkan terjadi pencurian data serangan siber,Dunia, Amsterdam Regulator medis Eropa pada Jumat membenarkan bahwa telah terjadi pencurian data melalui serangan siber yang diungkapkan beberapa hari sebelumnya Regulator tersebut Badan Pengawas Obat Eropa EMA juga mengungkapkan bahwa sejumlah dokumen milik pihak ketiga diakses secara tidak sah EMA pada Rabu tidak memberikan informasi apa pun ketika mengungkapkan serangan siber tersebut Namun perusahaan Pfizer dan BioNTech SE menyebutkan bahwa dokumen terkait perkembangan vaksin COVID mereka diakses secara ilegal Pada Jumat EMA mengatakan perusahaan perusahaan terkait telah diberi tahu mengenai kejadian itu namun tidak menyebutkan nama nama perusahaan yang dimaksud Otoritas juga menyatakan bahwa insiden tersebut tidak memengaruhi operasi atau jadwal terkait evaluasi serta persetujuan obat dan vaksin COVID Sumber Reuters Kominfo informasi resmi vaksin COVID hanya dari lima sumber Penerjemah Asri Mayang SariEditor Tia Mutiasari 
Pasien sembuh dari COVID-19 di Babel bertambah 55 jadi 1.060 orang,Humaniora, Pangkalpinang Satgas Penanganan COVID Provinsi Kepulauan Bangka Belitung menyatakan pasien sembuh dari virus corona bertambah orang sehingga jumlah kumulatif warga yang terbebas dari virus berbahaya itu mencapai orang Alhamdulillah orang pasien COVID yang menjalani perawatan di wisma isolasi dinyatakan sembuh dan sudah diperbolehkan pulang ke rumahnya kata Juru Bicara Satgas Penanganan COVID Provinsi Kepulauan Babel Andi Budi Prayitno di Pangkalpinang Sabtu Ia mengatakan berdasarkan data pada Jumat malam jumlah kumulatif pasien sembuh dari COVID sebanyak orang atau bertambah orang meninggal dunia orang pasien dalam perawatan atau bertambah orang sehingga total masyarakat terkonfirmasi positif orang Bertambahnya pasien sembuh dari COVID ini tentunya berdampak terhadap ketersediaan ruang isolasi di wisma perawatan yang kembali tersedia ruangan katanya Ia menjelaskan sebanyak pasien sembuh dari COVID ini tersebar di kabupaten kota yaitu Kabupaten Bangka orang Kota Pangkalpinang orang Kabupaten Bangka Tengah orang Bangka Selatan satu orang Belitung dan Belitung Timur masing masing dua orang Persentase orang yang selesai isolasi dan dinyatakan sehat dari Covid di Provinsi Kepulauan Bangka Belitung dibandingkan dengan kemarin mengalami sedikit peningkatan yakni berada di angka persen katanya Ia berharap dengan adanya peningkatan pasien sembuh ini diharapkan masyarakat tetap mematuhi protokol kesehatan karena dalam tiga bulan terakhir ini kasus baru masyarakat terkonfirmasi positif ini terus mengalami penambahan Kami meminta masyarakat lebih disiplin menggunakan masker jaga jarak menghindari kerumunan massa cuci tangan dan berperilaku hidup bersih serta sehat agar terhindar dari virus berbahaya ini katanya 
Malaysia umumkan enam klaster baru COVID-19,Laporan dari Kuala Lumpur, Klaster ketiga adalah tempat kerja konstruksi Jalan Berangan melibatkan daerah Lembah Pantai Titiwangsa dan Kepong di Kuala LumpurKuala Lumpur Kementerian Kesehatan Malaysia KKM mengumumkan terdapat enam lagi klaster baru COVID yang dipastikan berada di Negara Bagian Selangor Kuala Lumpur Johor dan Pulau Pinang Dirjen Kesehatan KKM Tan Sri Dr Noor Hisham Abdullah di Kuala Lumpur Jumat mengatakan klaster pertama dikenali sebagai Klaster Sungai Putus yang berada di daerah Klang Selangor Hisham mengatakan klaster tempat kerja ini terdeteksi pada Desember berdasarkan hasil tes di sebuah pabrik Menurut dia sebanyak orang telah dites dan orang dinyatakan positif COVID terdiri dari sembilan warga Malaysia dan warga negara asing WNA Klaster kedua ujar dia Klaster Erima yang merupakan tempat kerja di daerah Gombak yang telah di tes pada Desember lalu dengan hasil diantara orang positif COVID Klaster ketiga adalah tempat kerja konstruksi Jalan Berangan melibatkan daerah Lembah Pantai Titiwangsa dan Kepong di Kuala Lumpur katanya Berdasarkan tes Desember terdapat enam individu dinyatakan positif COVID dari orang yang dites Hisham mengatakan klaster keempat adalah Klaster Langkasuka meliputi daerah Kulai dan Johor Bahru di Johor Berdasarkan tes pada pada Desember lalu terdapat positif COVID dari orang yang dites Klaster kelima merupakan Klaster Jalan College meliputi daerah Seremban di Negeri Sembilan dan daerah Petaling di Selangor Klaster ini ditemukan berdasarkan hasil tes pada Desember lalu yang menemukan orang positif COVID dari individu yang menjalani tes katanya Klaster terakhir ujar dia adalah Klaster Sungai Keluang melibatkan daerah Timur Laut Barat Daya Seberang Perai Utara dan Seberang Perai Selatan di Pulau Pinang Berdasarkan hasil tes terdapat orang dinyatakan positif COVID dari orang yang menjalani tes Sementara pada Jumat terdapat kasus baru COVID yang diumumkan pemerintah setempat Pewarta Agus SetiawanEditor Fardah Assegaf 
Bawaslu Parigi Moutong tekankan rekapitulasi di PPK kedepankan prokes,Politik, Protokol kesehatan prokes wajib dipedomani dalam setiap tahapanParigi Badan Pengawas Pemilu Bawaslu Kabupaten Parigi Moutong Sulawesi Tengah menekankan kegiatan pleno rekapitulasi suara di tingkat panitia pemilihan kecamatan PPK harus mengedepankan protokol kesehatan prokes COVID dengan ketat Karena penyelenggaraan pemilihan kepala daerah di masa pandemi maka protokol kesehatan wajib dipedomani dalam setiap tahapan kata anggota Bawaslu Parigi Moutong Fatmawati saat memantau rekapitulasi di Kecamatan Ongak Malino Parigi Moutong Sabtu Dia menjelaskan sebagaimana diatur dalam Peraturan KPU PKPU Nomor Tahun tentang pelaksanaan pemilihan gubernur wakil gubernur bupati wakil bupati serta wali kota wakil wali kota serentak lanjutan dalam kondisi bencana nonalam COVID maka seluruh tahapan harus mematuhi protokol kesehatan tidak terkecuali rekapitulasi suara di tingkat TPS PPK hingga KPU kabupaten kota dan provinsi Pleno rekapitulasi suara setelah pemungutan dan penghitungan suara di tingkat TPS mengakomodasi desa dan kecamatan di Parigi Moutong dengan jumlah daftar pemilih tetap DPT Pilkada sebanyak pemilih terdiri dari pemilih laki laki dan pemilih perempuan Rekapitulasi tingkat PPK berlangsung selama empat hari dimulai sehari setelah pemungutan dan penghitungan suara di tingkat TPS atau Desember Kami harap penyelenggara pemilihan tidak lalai terhadap protokol kesehatan COVID dan seluruh prosedur dalam kegiatan rekapitulasi ketat dengan protokol kesehatan Pembukaan kotak suara misalnya petugas menggunakan sarung tangan dan masker begitupun peserta yang ikut dalam kegiatan itu semuanya menggunakan masker kata dia lagi Dia memaparkan Bawaslu memiliki kewenangan mengawasi penerapan protokol kesehatan dalam setiap tahapan pilkada serentak sebagaimana diatur dalam Peraturan Bawaslu Nomor Tahun khususnya pada Pasal ayat menjelaskan tentang penerapan protokol kesehatan pencegahan dan pengendalian COVID berdasarkan jenis kegiatan Lalu pada poin selanjutnya dalam melaksanakan aspek kesehatan dan keselamatan sebagaimana dimaksud dalam Pasal pengawas pemilihan menerapkan protokol kesehatan pencegahan dan pengendalian COVID yang dikelompokkan berdasarkan pada titik kritis penyebaran pada kegiatan tatap muka di dalam ruangan maupun di luar ruangan dan pengumpulan orang dalam jumlah tertentu serta penyampaian dan penyimpanan berkas Pengawasan ini tidak lain untuk kebaikan bersama agar pelaksanaan pilkada ini tidak menjadi klaster baru penyebaran Virus Corona selain kegiatan pengawasan tahapan pilkada yang kesemuanya menjadi tugas pokok Bawaslu ujar Fatmawati yang juga Koordinator Divisi Pencegahan Hubungan Antar Lembaga Bawaslu Parigi Moutong ini Dia menambahkan pihaknya mengimbau kepada jajaran Panwaslu dan pengawasan desa kelurahan di Kecamatan Ongka Malino harus lebih intensif melakukan pengawasan rekapitulasi suara mengingat di kecamatan tersebut pada Pemilu mempunyai riwayat kurang baik Kami berharap semua tahapan yang sedang berlangsung dan sejumlah tahapan ke depan hingga penetapan calon terpilih nanti dapat berjalan aman dan damai demikian Fatmawati 
Pasien sembuh dari COVID-19 bertambah 53 orang di Bulungan,Humaniora, Tarakan Sebanyak pasien COVID dinyatakan sembuh di Bulungan dimana pasien diantaranya merupakan kluster Pondok Pesantren Berdasarkan data Dinas Kesehatan Pemerintah Kabupaten Bulungan Sabtu ada tambahan pasien positif COVID yang meninggal dunia dengan inisial AG pada hari Jumat di Rumah Sakit Daerah dr Soemarno Sostroatmodjo Pasien memiliki penyakit penyerta jantung Ada penambahan pasien positif COVID sebanyak orang dengan kasus aktif terkonfirmasi orang Jumlah kumulatif pasien positif COVID sebanyak orang yang meninggal orang dan jumlah yang sembuh sebanyak orang Dari kecamatan di Bulungan kasus COVID terbanyak di Tanjung Selor sebanyak orang Tanjung Palas sebanyak tujuh orang Tanjung Palas Utara sebanyak delapan orang Tanjung Palas Timur sebanyak dua orang dan Bunyu sebanyak orang 
"Di tengah pandemi, partisipasi pemilih pilkada di Riau naik",Politik, Penggunaan platform digital meningkat saat pilkadaPekanbaru Komisi Pemilihan Umum KPU Provinsi Riau menyatakan tingkat partisipasi pemilih pada pilkada di Kabupaten Pelalawan dan Rokan Hilir naik dibandingkan pilkada sebelumnya meski digelar di tengah pandemi COVID Anggota KPU Provinsi Riau Nugroho Notosusanto dalam pernyataan pers di Pekanbaru Sabtu mengatakan jumlah masyarakat yang menggunakan hak pilih pada Pilkada Kabupaten Pelalawan meningkat dari persen menjadi persen Sedangkan untuk pilkada di Kabupaten Rokan Hilir Rohil partisipasi pemilih meningkat dari persen menjadi persen Ini tidak terlepas dari sinergi semua pihak termasuk ditopang oleh tingkat kesadaran masyarakat yang semakin membaik Ini membuktikan bahwa pilkada saat pandemi bisa terlaksana dan berjalan lanjar tentu didukung dengan kedisiplinan dalam menerapkan protokoler kesehatan kata Nugroho Menurut dia dari sembilan kabupaten kota yang menggelar pesta demokrasi serentak pada tahun ini baru tiga kabupaten dan kota yang angka partisipasi pemilihnya sudah ditentukan Meski begitu ia mengatakan ada juga tingkat partisipasi warga yang turun dalam penyelenggaraan pilkada saat pandemi seperti di Kabupaten Rokan Hulu Rohul Untuk Kabupaten Rokan Hulu partisipasi pemilihnya turun tapi tidak signifikan Dari persen menurun menjadi persen karena ada salah satu kecamatan di sana tingkat partisipasi pemilihnya di bawah persen sehingga berkonstribusi terhadap penurunan di Rohul Untuk enam kabupaten kota lainnya kami sedang menunggu katanya lagi Pengamat politik Tito Handoko menilai peningkatan partisipasi masyarakat dalam pilkada tahun ini dipengaruhi oleh beberapa faktor di antaranya penggunaan platform digital saat berkampanye Penggunaan media digital dinilai sangat efektif mengingat situasi pandemi mengharuskan peserta pilkada membatasi pertemuan saat berkampanye Saya sempat melihat google trend penggunaan platform digital meningkat saat pilkada Ternyata metode ini sangat efisien juga dapat mengurangi biaya politik jika dibandingkan kampanye akbar katanya pula Menurut analisa Tito faktor cukup unik berikutnya yang dapat mendongkrak jumlah partisipasi pemilih yakni pembatasan jumlah pertemuan saat kampaye maksimal orang dalam setiap pertemuan Jika dibandingkan kampanye akbar ternyata metode pembatasan jumlah orang yang hadir dalam setiap pertemuan berdampak positif terhadap pesan yang diberikan peserta pilkada kepada konstituennya Dampaknya bagus karena dengan dibatasi terjadi aksi reaksi dari dialog antara kandidat dengan warga Pesan juga disampaikan dengan baik ada komunikasi yang tercipta secara natural dalam pembedahan visi dan misi sehingga mendorong kesadaran politik dan angka partisipasi publik kata dia Dia mengatakan kondisi ini cukup unik di tengah kontroversi penyelenggaraan pilkada di tengah pandemi 
"Sepekan, APBD DKI 2021 hingga kisah Ariza 13 hari isolasi mandiri",Metro, Jakarta Dalam satu pekan terakhir banyak peristiwa yang terjadi di Ibu Kota mulai dari pembahasan anggaran DKI Jakarta hotel isolasi mandiri tak berizin hingga kisah Wagub DKI Jakarta Ahmad Riza Patria yang sembuh dari COVID Berikut Redaksi Metropolitan rangkumkan berita sepekan yang bisa Anda simak klik judul untuk membaca lebih lanjut Raperda APBD DKI disepakati naik jadi Rp triliun Rancangan Peraturan Daerah Raperda Anggaran Pendapatan dan Belanja Daerah APBD DKI Jakarta disepakati oleh DPRD DKI Jakarta dan Pemprov DKI Jakarta naik jadi sekitar Rp triliun atau naik dari kesepakatan sebelumnya dalam paripurna nota kesepahaman MoU sebesar Rp triliun Jakpus panggil manajemen Hotel OYO Gunung Sahari terkait isolasi Pemerintah Kota Jakarta Pusat segera memanggil manajemen Hotel OYO Town House di Gunung Sahari yang menjadi lokasi isolasi mandiri pasien suspek COVID kategori Orang Tanpa Gejala OTG SDA Jakpus pastikan program penanganan banjir rampung Desember Suku Dinas Sumber Daya Air Sudin SDA Jakarta Pusat memastikan program penanganan banjir di wilayah tersebut rampung persen pada Desember mendatang MRT peroleh PEN Rp triliun untuk integrasi Jabodetabek PT MRT Jakarta Perseroda memperoleh dana Pemulihan Ekonomi Nasional PEN dari PT Sarana Multi Infrastruktur SMI sebesar Rp triliun untuk melakukan integrasi transportasi di wilayah Jakarta Bogor Depok Tangerang dan Bekasi Jabodetabek BKD DKI telah serahkan tiga nama calon Sekda ke Pemerintah Pusat Kepala Badan Kepegawaian Daerah BKD Chaidir mengatakan telah menyerahkan tiga nama calon Sekretaris Daerah Sekda DKI Jakarta kepada Pemerintah Pusat atau tepatnya kepada Tim Penilai Akhir TPA Presiden Joko Widodo untuk dipilih kembali Ini kisah Wagub DKI jalani hari isolasi mandiri Wakil Gubernur DKI Jakarta Ahmad Riza Patria menceritakan pengalamannya menjalani hari isolasi mandiri melalui video di akun Instagramnya bangariza berdurasi tiga menit detik Pewarta Livia KristiantiEditor Edy Sujatmiko 
"Harbolnas 12.12, waktunya belanja produk lokal",Tekno, Jakarta Pertengahan bulan Desember biasanya dimeriahkan dengan Hari Belanja Online Nasional pada tanggal atau sering disebut Harbolnas Tahun ini platform dagang di Indonesia tetap menyelenggarakan promosi Harbolnas meski pun Indonesia tengah dilanda resesi akibat pandemi virus corona yang sudah berlangsung sejak awal tahun Sejak beberapa bulan belakangan platform dagang yang beroperasi di Indonesia gencar mengkampanyekan Gerakan Bangga Buatan Indonesia yang diluncurkan pemerintah pada pertengahan tahun ini Gerakan tersebut bertujuan untuk membangkitkan produktivitas pada masa pandemi COVID dan meningkatkan kesadaran masyarakat untuk menggunakan produk lokal Produk lokal buatan usaha mikro kecil dan menengah UMKM banyak beredar di platform dagang online mereka didorong untuk berjualan secara online agar tetap bertahan di tengah krisis ini Produk produk lokal bisa dicari di masing masing platform dagang atau media sosial akan semakin mudah jika pengguna sudah mengetahui nama toko tersebut Beberapa platform dagang online menyediakan kategori khusus untuk program UMKM sehingga lebih mudah ditemukan Blibli E commerce Blibli memiliki kategori Galeri Indonesia berisi produk produk dari UMKM lokal di berbagai daerah di Indonesia Kategori yang ditawarkan di Galeri Indonesia Blibli sangat beragam tidak hanya makanan dan pakaian namun juga ada mainan dekorasi rumah hingga perlengkapan otomotif Untuk menemukan Galeri Indonesia buka Kategori di aplikasi atau situs Blibli com kemudian temukan Galeri Indonesia di seksi Belanja Tokopedia Tokopedia mengumpulkan UMKM lokal di kategori Bangga Lokal yang bisa ditemukan di aplikasi dan situs Tokopedia com Tokopedia juga sempat bermitra dengan Kementerian Perindustrian dalam festival belanja online Creative Fest dari Bali Creative Industri BCIC pada awal Desember ini Yang terbaru produk lokal juga bisa ditemui di program Semasa di Tokopedia berisi produk gaya hidup dari UMKM lokal seperti kosmetik pakaian makanan hingga aksesoris dan perhiasan Zalora E commerce khusus fesyen Zalora memiliki kategori Zalocal agar pengguna lebih mudah menemukan produk produk dalam negeri Produk yang masuk Zalocal tergolong premium dibandingkan platform lainnya pengguna bisa menemukan tas berharga puluhan ribu hingga jutaan rupiah di Zalora Produk fesyen yang ditawarkan di Zalocal berupa pakaian sepatu tas pakaian olahraga dan aksesoris Zalocal bisa ditemukan dengan mudah di kategori untuk wanita dan laki laki Shopee Platform Shopee pada Harbolnas kali ini juga memberikan potongan harga hingga persen untuk produk produk buatan lokal Tidak seperti e commerce dan marketplace sebelumnya Shopee tidak memiliki kategori khusus untuk UMKM lokal namun pengguna bisa mencari kata kunci Bangga Buatan Indonesia di aplikasi untuk menemukan promosi produk lokal Shopee juga memiliki kategori Kreasi Nusantara untuk UMKM lokal yang bergelut di bidang makanan dan minuman kebutuhan sehari hari perlengkapan ibu dan anak pakaian laki laki dan perempuan serta perlengkapan rumah dan gaya hidup Bukalapak Bukalapak memiliki sub kategori Bangga Buatan Indonesia di kategori Promosi Incaranmu berisi pilihan dan kupon diskon untuk membeli produk lokal Bukalapak juga mengkurasi UMKM dengan mitra mereka seperti usaha binaan bersama Bank Mandiri dan Pasar Seni Kreatif bersama Bank Indonesia Tidak hanya jualan Bangga Buatan Indonesia di Bukalapak juga memiliki menu konten tips berjualan online bagi pemula dan memaksimalkan bisnis melalui platform online Berrybenka dan Hijabenka Platform Berrybenka menjual produk produk fesyen buatan dalam negeri sejak awal kemunculan mereka Kategori yang ditawarkan di platform ini berupa pakaian tas aksesoris dan sepatu baik untuk perempuan maupun laki laki Sementara itu penyuka modest fashion atau busana muslim bisa berbelanja di Hijabenka yang masih satu grup dengan Berrybenka 
Vokalis Cockpit Band Arry Syaff meninggal dunia,Hiburan, Jakarta Vokalis Cockpit Band Arry Syaff meninggal dunia akibat sakit lambung pukul WIB Sabtu seperti dikutip dari cuitan pengamat musik Adib Hidayat Berita duka Arry Syaff vokalis Cockpit Band Cynomadeus Baron Soulmates dan Arry Alliance Project juga lawyer yang banyak membantu musisi wafat Sabtu pukul karena sakit lambung Al Fatihah tulis Adib Para musisi pun turut berduka cita salah satunya Armand Maulana yang mengunggah fotonya bersama Arry Syaff di akun Instagram View this post on Instagram A post shared by armand maulana armandmaulana Innalillahi Waina Ilaihi Rojiun Allahumagfirlahu Warhamhu Wa afihi Wafuanhu telah berpulang saudara teman sahabat terbaik Arry Syaff ariashanny kita semua berdoa buat kamu Ri Inshaa Allah Husnul Khotimah Aamiin Ya Rabbal Alamin mks Ri selama ini memperjuangkan anak gigibandofficial mencari keadilan dalam industri musik ini selain sahabat terbaik kamu juga lawyer terbaik love you so much brother already miss you tulis Armand Dikutip dari akun Instagram Aria Baron almarhum Arry Syaff sakit akibat serangan lambung sejak Minggu lalu Grup band Cockpit kelahiran ini identik dengan grup band Inggris Genesis Pada Cockpit tampil dalam Konser Rock Progresif di Teater Salihara Jakarta Selatan membawakan album lawas Live Genesis Secounds Out 
Neoclinic gandeng Ralali dan Homecare24 saingi Halodoc,Tekno, Jakarta Perusahaan rintisan bidang kesehatan Neoclinic menggandeng Ralali com dan Homecare untuk menyediakan layanan kesehatan cepat dan mudah termasuk test cepat dan swab COVID menyaingi Halodoc Neoclinic memberikan akses penghubung antara fasilitas fasilitas kesehatan yang ada dengan semua orang yang membutuhkan pelayanan sekaligus mendorong fasilitas fasilitas kesehatan menjadi lebih produktif melalui teknologi Cloud Crinic kata CEO Neoclinic Bagus Mulyo Anggoro Karena itu kami yakin kolaborasi ini semakin sempurna dengan hadirnya tenaga kesehatan yang bersertifikat dan punya kompetensi memadai hal ini penting demi kenyamanan konsumen dan cepatnya pelayanan yang kami berikan jelas Bagus dalam pernyataan pers dikutip Sabtu Dalam upaya mendigitalisasi dan menaikan standar fasilitas kesehatan yang ada di Indonesia Neoclinic sedang melakukan proses kerja sama dengan berbagai fasilitas Kesehatan baik laboratorium klinik maupun apotek agar bisa memberikan akses pelayanan tambahan seperti pengambilan sampel swab PCR tes dan rapid test di tempat para partner Neoclinic Neoclinic menggandeng Ralali com untuk mendistribusikan informasi layanan test untuk individu dan perkantoran bisnis serta bisa langsung melakukan transaksi atau pun appointment untuk melakukan test COVID di platform Ralali com Selain bermitra dengan Ralali Neoclinic juga berkolaborasi dengan Tokoin sebagai mitra yang menangani data security dan Homecare yang mengakomodir tenaga kesehatan perawat di banyak wilayah di Indonesia Dengan Neoclinic imbuh Bagus semua orang bisa mendapatkan akses kesehatan yang sama dan dengan kualitas pelayanan terbaik melakukan test COVID hanya melalui beberapa tahapan sederhana seperti menentukan waktu tes datang ke lokasi tes dan dapatkan hasil tes di hari yang sama Sampai saat ini Neoclinic sudah tersebar hingga kotabesar di Pulau Sumatera Jawa Kalimantan Bali Sulawesi dan NTT 
"Wall Street ditutup beragam, namun Indeks Dow Jones tembus 30.000 poin",Ekonomi, New York Indeks indeks utama Wall Street beragam pada akhir perdagangan Jumat Sabtu pagi WIB dengan Indeks Dow Jones berhasil naik menjadi bertengger di atas poin saat para investor fokus terhadap pembaruan paket bantuan tambahan COVID Amerika Serikat Indeks Dow Jones Industrial Average terangkat poin atau persen menjadi ditutup pada poin Indeks S P berkurang poin atau persen menjadi menetap di poin Indeks Komposit Nasdaq berakhir turun poin atau persen menjadi poin Enam dari sektor utama S P berakhir lebih rendah dengan energi merosot persen memimpin penurunan Sementara itu sektor jasa komunikasi naik persen merupakan kelompok dengan kinerja terbaik Wall Street mempertimbangkan prospek paket bantuan tambahan COVID AS ketika anggota parlemen berjuang untuk mendorong melalui stimulus fiskal baru sebelum akhir tahun Namun prospek tetap tidak pasti karena Demokrat dan Republik terpecah dalam ruang lingkup dan ukuran kesepakatan yang mungkin Tanpa paket bantuan baru banyak orang Amerika akan segera kehilangan tunjangan pengangguran dan mulai menghadapi kesulitan seperti penggusuran dan penyitaan pada akhir tahun Amerika Serikat telah mencatat lebih dari juta kasus COVID yang dikonfirmasi dengan jumlah kematian melebihi pada Jumat sore menurut data yang dikumpulkan oleh Universitas Johns Hopkins Di sisi data Indeks Harga Produsen untuk permintaan akhir di Amerika Serikat naik persen pada November ketika harga untuk permintaan akhir barang barang naik persen dan indeks untuk permintaan akhir jasa jasa tidak berubah Biro Statistik Tenaga Kerja AS melaporkan pada Jumat 
"Dolar AS menguat karena sentimen risiko memburuk, pound sterling jatuh",Ekonomi, Ini telah menjadi minggu yang mengecewakan di banyak bidangNew York Greenback menguat dipicu pembelian safe haven pada akhir perdagangan Jumat Sabtu pagi WIB saat sentimen risiko turun karena kekhawatiran atas penundaan stimulus fiskal AS di tengah lonjakan kasus COVID dan meningkatnya kemungkinan bahwa Inggris akan keluar dari Uni Eropa tanpa kesepakatan Para pejabat AS pada Jumat bersiap untuk kampanye vaksinasi paling ambisius dalam beberapa dekade ketika regulator dengan cepat maju untuk menyetujui vaksin COVID pertama guna memperlambat pandemi yang sekarang menewaskan orang Amerika per hari Tetapi pembicaraan tentang paket bantuan COVID federal belum membuahkan hasil dan Ketua DPR Nancy Pelosi pada Kamis mengangkat kemungkinan negosiasi berlarut larut hingga Natal Ini telah menjadi minggu yang mengecewakan di banyak bidang kata Analis Pasar Senior OANDA Edward Moya di New York Tidak ada kemajuan dalam pembicaraan bantuan bantuan COVID di DC kami memiliki Brexit yang sekali lagi akan membuat ketidakpastian serta kematian akibat Virus Ccorona dan rawat inap masih dengan kecepatan yang mengejutkan di AS dan kemungkinan akan mengarah pada lebih banyak tindakan pembatasan dan penguncian kata Moya Indeks dolar terhadap sekeranjang mata uang utama naik persen menjadi Dolar diperdagangkan tepat di atas level terendah dua setengah tahun di yang dicapai pada Desember Analis memperkirakan pelemahan dolar AS lebih lanjut karena pertumbuhan global meningkat dan Federal Reserve Fed AS kemungkinan akan mempertahankan suku bunga mendekati nol untuk tahun tahun mendatang Namun risiko terhadap pandangan ini adalah jika ekonomi AS mengejutkan pelaku pasar dengan kinerja yang lebih baik analis di Bank of America mengatakan pada Jumat dalam sebuah laporan Pemulihan AS yang jauh lebih kuat daripada di sebagian besar dunia lainnya terutama Eropa bisa menjadi risk off kata mereka Data pada Jumat menunjukkan bahwa harga produsen AS hampir tidak naik pada November mendukung pandangan bahwa inflasi akan tetap jinak dalam waktu dekat sementara data lain menunjukkan peningkatan mengejutkan dalam sentimen konsumen di awal Desember Sterling jatuh persen menjadi dolar dan spekulasi tentang volatilitas lebih lanjut dalam mata uang meningkat saat Brexit yang tidak teratur tampaknya lebih mungkin terjadi Inggris kemungkinan akan meninggalkan Uni Eropa dalam tiga minggu tanpa kesepakatan perdagangan Perdana Menteri Inggris Boris Johnson dan ketua Komisi Eropa Ursula von der Leyen mengatakan pada Jumat Euro juga melemah terhadap dolar kehilangan persen menjadi dolar setelah keuntungan Kamis ketika Bank Sentral Eropa mengumumkan putaran baru stimulus sejalan dengan ekspektasi pasar Para pemimpin Uni Eropa juga mencapai kompromi atas paket bantuan pandemi 
